"V1","V2"
0.345521714820157,0.441145883320277
0.441145883320277,0.530507757799059
0.447135702403334,0.546994073768882
0.456853101983867,0.549164862395378
0.527700924146864,0.621709883668265
0.530507757799059,0.629496261038665
0.546994073768882,0.646447435664367
0.549164862395378,0.633256404193554
0.621709883668265,0.693363647461969
0.629496261038665,0.715120490878691
0.633256404193554,0.708736405681195
0.646447435664367,0.714901406431379
0.688052757634533,0.762650680280522
0.693363647461969,0.746224511961329
0.708736405681195,0.76970953090169
0.714901406431379,0.790762641380096
0.715120490878691,0.7769993850866
0.746224511961329,0.818543148235181
0.762650680280522,0.82695554799847
0.76970953090169,0.831715411040671
0.7769993850866,0.851740816817434
0.790762641380096,0.858366053883335
0.818543148235181,0.860988058050772
0.82695554799847,0.868401782924242
0.831715411040671,0.888803730427875
0.851740816817434,0.899605085152877
0.858366053883335,0.914520754825565
0.860988058050772,0.906587043121997
0.868401782924242,0.915025341681595
0.888803730427875,0.921337518186302
0.899605085152877,0.952527959134827
0.906587043121997,0.945822380149059
0.914520754825565,0.953670128488648
0.915025341681595,0.939619744995114
0.921337518186302,0.975833130158526
0.939619744995114,0.962709210450503
0.945822380149059,0.953900103610644
0.953670128488648,0.971898790743072
0.953900103610644,0.992128471200053
0.962709210450503,0.971122639295743
0.971122639295743,0.988978765687879
0.971898790743072,0.998220581845817
0.975833130158526,0.994077894277257
