"V1","V2"
0.395032912296343,0.450730282464922
0.450730282464922,0.507677952133297
0.451630859136068,0.482210349839547
0.482210349839547,0.536106552429293
0.489995137789076,0.534773536094166
0.501556837666762,0.559100543443124
0.507677952133297,0.545472045328319
0.52708114660616,0.59153715672548
0.534773536094166,0.585618919175166
0.536106552429293,0.598569913416154
0.545472045328319,0.592607948595491
0.559100543443124,0.585596696125262
0.585596696125262,0.628942601566815
0.585618919175166,0.649912041384371
0.59153715672548,0.645979962032297
0.592607948595491,0.624907043426953
0.598569913416154,0.638449383624576
0.624907043426953,0.658214091084733
0.628942601566815,0.668735695884835
0.638449383624576,0.672843440910299
0.645979962032297,0.691825324919972
0.649912041384371,0.704935719324874
0.658214091084733,0.717631127975017
0.668735695884835,0.72238164309135
0.672843440910299,0.714813931297338
0.691825324919972,0.725020082857446
0.704935719324874,0.740087013643667
0.714813931297338,0.738913463470266
0.717631127975017,0.76465599824021
0.72238164309135,0.752734865746839
0.725020082857446,0.777676245005679
0.738913463470266,0.782477767243412
0.740087013643667,0.794326777473983
0.752734865746839,0.786141807515513
0.76465599824021,0.786987469423035
0.777676245005679,0.812475247798619
0.782477767243412,0.80263074307133
0.786141807515513,0.819986182504041
0.786987469423035,0.805797546755931
0.794326777473983,0.822800604832489
0.80263074307133,0.834371807804355
0.805797546755931,0.848654983242166
0.812475247798619,0.851961464335124
0.819986182504041,0.832604154239362
0.822800604832489,0.856410691542494
0.832604154239362,0.849282222521725
0.834371807804355,0.866979516212868
0.848654983242166,0.862573734747914
0.849282222521725,0.884845282457459
0.851961464335124,0.872447100665666
0.856410691542494,0.881363595751777
0.862573734747914,0.894242495990789
0.866979516212868,0.871926113300626
0.871926113300626,0.904835497696208
0.872447100665666,0.880943544690973
0.880943544690973,0.911893361927126
0.881363595751777,0.931915334719353
0.884845282457459,0.900180641746868
0.894242495990789,0.910533666560516
0.900180641746868,0.932794133875656
0.904835497696208,0.921775172967912
0.910533666560516,0.930977951110196
0.911893361927126,0.931939015591931
0.921775172967912,0.937556286630753
0.930977951110196,0.950502852022772
0.931915334719353,0.948009749763864
0.931939015591931,0.950455919933003
0.932794133875656,0.93447591738032
0.93447591738032,0.959635574805053
0.937556286630753,0.967218624320075
0.948009749763864,0.960893102422951
0.950455919933003,0.954748052999664
0.950502852022772,0.972590763756211
0.954748052999664,0.971799911421707
0.959635574805053,0.96618752199039
0.960893102422951,0.973784721758157
0.96618752199039,0.986158363238104
0.967218624320075,0.970750298771516
0.970750298771516,0.989755200503357
0.971799911421707,0.988055163841402
0.972590763756211,0.988472492740368
0.973784721758157,0.979643485790965
0.979643485790965,0.981977752739599
0.981977752739599,0.993861279406136
0.986158363238104,0.993847634546832
0.988055163841402,0.996780090245219
0.993861279406136,0.994927472214358
0.994351396386759,0.972166643450781
0.996780090245219,0.988697728592136
0.997546553592222,0.955975693489752
